place_id,name,link_review,URL,latitud,longitud,categoria
ChIJi-Xa21gTFJYRA-7Mm2b5m5Y,Cabañas Huenehue,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIcmZITGJREAE!2m1!1s0x0:0x969bf9669bccee03!3m1!1s2@1:CIHM0ogKEICAgICHrfHLbQ%7CCgsIoonytgYQ8PTfHg%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIcmZITGJREAE!2m1!1s0x0:0x969bf9669bccee03!3m1!1s2@1:CIHM0ogKEICAgICHrfHLbQ%7CCgsIoonytgYQ8PTfHg%7C?hl=en,-39.6078043,-72.2339498,Self-catering accommodation
ChIJq_uWVcztFpYRN8QrlCCsGMc,Hospedaje Los Pinos,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURYczhXSnV3RRAB!2m1!1s0x0:0xc718ac20942bc437!3m1!1s2@1:CIHM0ogKEICAgIDXs8WJuwE%7CCgwIhpeLuQYQyLfVxAI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURYczhXSnV3RRAB!2m1!1s0x0:0xc718ac20942bc437!3m1!1s2@1:CIHM0ogKEICAgIDXs8WJuwE%7CCgwIhpeLuQYQyLfVxAI%7C?hl=en,-40.3205219,-72.4764761,Serviced accommodation
ChIJbZcXJcPtFpYRf5w45cxwKdk,Café del Ranco,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzNEtlaVpBEAE!2m1!1s0x0:0xd92970cce5389c7f!3m1!1s2@1:CIHM0ogKEICAgIC34KeiZA%7CCgwI566luQYQyMuJ6QI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzNEtlaVpBEAE!2m1!1s0x0:0xd92970cce5389c7f!3m1!1s2@1:CIHM0ogKEICAgIC34KeiZA%7CCgwI566luQYQyMuJ6QI%7C?hl=en,-40.3209512,-72.4761813,Cafe
ChIJ2aUH_yBrFpYRo-w58mT3jqA,Panaderia Andalican,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNwLXBYcWpnRRAB!2m1!1s0x0:0xa08ef764f239eca3!3m1!1s2@1:CIHM0ogKEICAgICp-pXqjgE%7CCgsIpIyppgYQoKLhCQ%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNwLXBYcWpnRRAB!2m1!1s0x0:0xa08ef764f239eca3!3m1!1s2@1:CIHM0ogKEICAgICp-pXqjgE%7CCgsIpIyppgYQoKLhCQ%7C?hl=en,-40.3020655,-73.0671534,Bakery
ChIJ4y_jMCGXFpYRKeF_cKmUuo4,Cabañas Lahuenco,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNqeWVEbENBEAE!2m1!1s0x0:0x8eba94a9707fe129!3m1!1s2@1:CIHM0ogKEICAgICjyeDlCA%7CCgwIjpKdsQYQuMT7xgM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNqeWVEbENBEAE!2m1!1s0x0:0x8eba94a9707fe129!3m1!1s2@1:CIHM0ogKEICAgICjyeDlCA%7CCgwIjpKdsQYQuMT7xgM%7C?hl=en,-40.1206116,-72.4075329,Cottage
ChIJ12kizGfHFpYR189VEInS84Y,Río Calcurrupe,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM5LTZLeE1BEAE!2m1!1s0x0:0x86f3d2891055cfd7!3m1!1s2@1:CIHM0ogKEICAgIC9-6KxMA%7CCgwIhJ62rwYQuK-8jQI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM5LTZLeE1BEAE!2m1!1s0x0:0x86f3d2891055cfd7!3m1!1s2@1:CIHM0ogKEICAgIC9-6KxMA%7CCgwIhJ62rwYQuK-8jQI%7C?hl=en,-40.2132572,-72.2038718,River
ChIJqWXcx6G0FpYRZaHcU2CThUQ,Río Pillanleufu,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR0ejRLZUx3EAE!2m1!1s0x0:0x4485936053dca165!3m1!1s2@1:CIHM0ogKEICAgIDtz4KeLw%7CCgsI6eKSrgYQgITILQ%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR0ejRLZUx3EAE!2m1!1s0x0:0x4485936053dca165!3m1!1s2@1:CIHM0ogKEICAgIDtz4KeLw%7CCgsI6eKSrgYQgITILQ%7C?hl=en,-40.0915925,-71.971285,River
ChIJR31TfwruFZYRmkQEGtM85oo,Panadería Borquez,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUROX0pUQll3EAE!2m1!1s0x0:0x8ae63cd31a04449a!3m1!1s2@1:CIHM0ogKEICAgIDN_JTBYw%7CCgwIk_WwrQYQ8NjxowI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUROX0pUQll3EAE!2m1!1s0x0:0x8ae63cd31a04449a!3m1!1s2@1:CIHM0ogKEICAgIDN_JTBYw%7CCgwIk_WwrQYQ8NjxowI%7C?hl=en,-39.8140984,-73.2564198,Grocery store
ChIJy3Sr735CFpYRJGOyci5Cwn8,Plaza Carlos Condell,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNYMy1TMm93RRAB!2m1!1s0x0:0x7fc2422e72b26324!3m1!1s2@1:CIHM0ogKEICAgICX3-S2owE%7CCgwI6efduAYQ2MfX5gI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNYMy1TMm93RRAB!2m1!1s0x0:0x7fc2422e72b26324!3m1!1s2@1:CIHM0ogKEICAgICX3-S2owE%7CCgwI6efduAYQ2MfX5gI%7C?hl=en,-40.3296779,-72.9499148,Park
ChIJbepEqabvFZYRQJ5LoB8J5ag,Meson Bravo,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURubjdIZkdREAE!2m1!1s0x0:0xa8e5091fa04b9e40!3m1!1s2@1:CIHM0ogKEICAgIDnn7HfGQ%7CCgsIvJamuAYQ8ILmUg%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURubjdIZkdREAE!2m1!1s0x0:0xa8e5091fa04b9e40!3m1!1s2@1:CIHM0ogKEICAgIDnn7HfGQ%7CCgsIvJamuAYQ8ILmUg%7C?hl=en,-39.8199883,-73.2443233,Restaurant
ChIJr4-JICR5FpYRSCMInpxAeJ8,Sandwicheria Los Cipreses,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNYbU9MUkhREAE!2m1!1s0x0:0x9f78409c9e082348!3m1!1s2@1:CIHM0ogKEICAgICXmOLRHQ%7CCgwIuviruAYQqJz7rAE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNYbU9MUkhREAE!2m1!1s0x0:0x9f78409c9e082348!3m1!1s2@1:CIHM0ogKEICAgICXmOLRHQ%7CCgwIuviruAYQqJz7rAE%7C?hl=en,-40.0915686,-72.8393732,Po Boys
ChIJO29V77P1FZYR25LQzDO7DmA,Camping Don Lalo,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNEdGFIVnJnRRAB!2m1!1s0x0:0x600ebb33ccd092db!3m1!1s2@1:CIHM0ogKEICAgICDtaHVrgE%7CCgwIrcuisAYQ4NK62gE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNEdGFIVnJnRRAB!2m1!1s0x0:0x600ebb33ccd092db!3m1!1s2@1:CIHM0ogKEICAgICDtaHVrgE%7CCgwIrcuisAYQ4NK62gE%7C?hl=en,-39.8322072,-73.4047579,Farmstay
ChIJj1QLCnhCFpYRLQqcI41ul30,cabañasmual,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURYMy0zaldBEAE!2m1!1s0x0:0x7d976e8d239c0a2d!3m1!1s2@1:CIHM0ogKEICAgIDX3-3jWA%7CCgwIl5yTuQYQuM6D4gI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURYMy0zaldBEAE!2m1!1s0x0:0x7d976e8d239c0a2d!3m1!1s2@1:CIHM0ogKEICAgIDX3-3jWA%7CCgwIl5yTuQYQuM6D4gI%7C?hl=en,-40.3275667,-72.9566229,Cottage
ChIJVxPmWf-tFZYRsqyfR7FELns,Rockvie Restaurant,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzblA3NTl3RRAB!2m1!1s0x0:0x7b2e44b1479facb2!3m1!1s2@1:CIHM0ogKEICAgIC3nP759wE%7CCgwI4vOeuQYQ4IS1kQE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzblA3NTl3RRAB!2m1!1s0x0:0x7b2e44b1479facb2!3m1!1s2@1:CIHM0ogKEICAgIC3nP759wE%7CCgwI4vOeuQYQ4IS1kQE%7C?hl=en,-39.4528443,-72.78085,Restaurant
ChIJ-X2uIzc-FJYRTtpStxd8FFQ,Villa Palguin,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNuemRUSHZ3RRAB!2m1!1s0x0:0x54147c17b752da4e!3m1!1s2@1:CIHM0ogKEICAgICnzdTHvwE%7CCgwIuoLgtwYQ2OjLkAM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNuemRUSHZ3RRAB!2m1!1s0x0:0x54147c17b752da4e!3m1!1s2@1:CIHM0ogKEICAgICnzdTHvwE%7CCgwIuoLgtwYQ2OjLkAM%7C?hl=en,-39.64417,-72.3501808,Villa
ChIJeWIj7JX1E5YRgiohLHz0fW8,Termas de Culan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzclAzT2pBRRAB!2m1!1s0x0:0x6f7df47c2c212a82!3m1!1s2@1:CIHM0ogKEICAgID3rP3OjAE%7CCgwIht_PuQYQyLDJrQI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzclAzT2pBRRAB!2m1!1s0x0:0x6f7df47c2c212a82!3m1!1s2@1:CIHM0ogKEICAgID3rP3OjAE%7CCgwIht_PuQYQyLDJrQI%7C?hl=en,-39.5857302,-71.9292905,Spa
ChIJtbfnUXTuFZYRQ1QNTAq6JTQ,Submarino O'Brien,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzdW9YM3hBRRAB!2m1!1s0x0:0x3425ba0a4c0d5443!3m1!1s2@1:CIHM0ogKEICAgID3uoX3xAE%7CCgsI-cDXuQYQsKvjEA%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzdW9YM3hBRRAB!2m1!1s0x0:0x3425ba0a4c0d5443!3m1!1s2@1:CIHM0ogKEICAgID3uoX3xAE%7CCgsI-cDXuQYQsKvjEA%7C?hl=en,-39.816049,-73.2493002,Historical landmark
ChIJ4y4uLTtrFpYR0FPxfIDUlfI,Molino Kunstmann,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzeXJQNHRnRRAB!2m1!1s0x0:0xf295d4807cf153d0!3m1!1s2@1:CIHM0ogKEICAgIC3yrP4tgE%7CCgwI_9WjuQYQsJvxkgM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzeXJQNHRnRRAB!2m1!1s0x0:0xf295d4807cf153d0!3m1!1s2@1:CIHM0ogKEICAgIC3yrP4tgE%7CCgwI_9WjuQYQsJvxkgM%7C?hl=en,-40.2952414,-73.0720602,Grocery store
ChIJdRtwVot5FpYRBhiVB7ORIEU,Restaurant La Cabaña,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURydjQ3WVlREAE!2m1!1s0x0:0x452091b307951806!3m1!1s2@1:CIHM0ogKEICAgIDrv47YYQ%7CCgwIw8_1tAYQkKrchgM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURydjQ3WVlREAE!2m1!1s0x0:0x452091b307951806!3m1!1s2@1:CIHM0ogKEICAgIDrv47YYQ%7CCgwIw8_1tAYQkKrchgM%7C?hl=en,-40.071752,-72.8747309,Chilean
ChIJ3epTf3buFZYRfnNbty0PvbI,Espacio en Construcción,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURIcUpTV1NREAE!2m1!1s0x0:0xb2bd0f2db75b737e!3m1!1s2@1:CIHM0ogKEICAgIDHqJSWSQ%7CCgwIrMCItwYQiKGexAI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURIcUpTV1NREAE!2m1!1s0x0:0xb2bd0f2db75b737e!3m1!1s2@1:CIHM0ogKEICAgIDHqJSWSQ%7CCgwIrMCItwYQiKGexAI%7C?hl=en,-39.8148413,-73.2476108,Cultural center
ChIJT4KM0mfuFZYRXMwSQ8xEsq4,Cafeteria Carezza,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQyNUo2SW5BRRAB!2m1!1s0x0:0xaeb244cc4312cc5c!3m1!1s2@1:CIHM0ogKEICAgID25J6InAE%7CCgwIsIjalQYQuImbtQM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQyNUo2SW5BRRAB!2m1!1s0x0:0xaeb244cc4312cc5c!3m1!1s2@1:CIHM0ogKEICAgID25J6InAE%7CCgwIsIjalQYQuImbtQM%7C?hl=en,-39.8295153,-73.2404959,Cafe
ChIJ0fRL5hW_FpYRCHG88ItDGCQ,Cocineria ROSITA,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzb0tqUXpRRRAB!2m1!1s0x0:0x2418438bf0bc7108!3m1!1s2@1:CIHM0ogKEICAgIC3oKjQzQE%7CCgwIvtOUuQYQoJziqgM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzb0tqUXpRRRAB!2m1!1s0x0:0x2418438bf0bc7108!3m1!1s2@1:CIHM0ogKEICAgIC3oKjQzQE%7CCgwIvtOUuQYQoJziqgM%7C?hl=en,-40.1958759,-72.2610547,Restaurant
ChIJfaNkoVzuFZYRZfYMCoQYbX0,Chocolateria Tradición del Sur,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNYNFlxRmxRRRAB!2m1!1s0x0:0x7d6d18840a0cf665!3m1!1s2@1:CIHM0ogKEICAgICX4YqFlQE%7CCgwI9ZPEuAYQiIiigAI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNYNFlxRmxRRRAB!2m1!1s0x0:0x7d6d18840a0cf665!3m1!1s2@1:CIHM0ogKEICAgICX4YqFlQE%7CCgwI9ZPEuAYQiIiigAI%7C?hl=en,-39.8366211,-73.2401852,Chocolate shop
ChIJwfkh6H1CFpYREtf9R1E4UjY,San Martín Pesca y Caza,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURydm9hNlN3EAE!2m1!1s0x0:0x3652385147fdd712!3m1!1s2@1:CIHM0ogKEICAgIDrvoa6Sw%7CCgwIuNjgtAYQ0LK1nwE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURydm9hNlN3EAE!2m1!1s0x0:0x3652385147fdd712!3m1!1s2@1:CIHM0ogKEICAgIDrvoa6Sw%7CCgwIuNjgtAYQ0LK1nwE%7C?hl=en,-40.331742,-72.947748,Fishing store
ChIJjRNY4zftFZYRQXdrXxXQyRk,Catamarán Marqués de Mancera,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzaktPRzJRRRAB!2m1!1s0x0:0x19c9d0155f6b7741!3m1!1s2@1:CIHM0ogKEICAgID3jKOG2QE%7CCgwIqPHOuQYQ0IiJ3AE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzaktPRzJRRRAB!2m1!1s0x0:0x19c9d0155f6b7741!3m1!1s2@1:CIHM0ogKEICAgID3jKOG2QE%7CCgwIqPHOuQYQ0IiJ3AE%7C?hl=en,-39.8134075,-73.2481423,Cruise agency
ChIJU4VDDy6xFZYRGtlwALdfDu8,Pronto Copec,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURYdFpiOGdBRRAB!2m1!1s0x0:0xef0e5fb70070d91a!3m1!1s2@1:CIHM0ogKEICAgIDXtZb8gAE%7CCgwIn7-FuQYQiJmDwwE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURYdFpiOGdBRRAB!2m1!1s0x0:0xef0e5fb70070d91a!3m1!1s2@1:CIHM0ogKEICAgIDXtZb8gAE%7CCgwIn7-FuQYQiJmDwwE%7C?hl=en,-39.544896,-72.880605,Convenience store
ChIJba4Q8SPUFZYRvZI7qQ_N5wE,Hosteria Lipinhue,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNYeWRLM3BRRRAB!2m1!1s0x0:0x1e7cd0fa93b92bd!3m1!1s2@1:CIHM0ogKEICAgICXydK3pQE%7CCgwIgOvGuAYQgKWS4gE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNYeWRLM3BRRRAB!2m1!1s0x0:0x1e7cd0fa93b92bd!3m1!1s2@1:CIHM0ogKEICAgICXydK3pQE%7CCgwIgOvGuAYQgKWS4gE%7C?hl=en,-39.9301253,-72.7971315,Restaurant
ChIJAR8Xg8I_FJYRTLHPJf59qdA,Elizabéth Cafetería y Pastelería,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzNzQ3UkV3EAE!2m1!1s0x0:0xd0a97dfe25cfb14c!3m1!1s2@1:CIHM0ogKEICAgIC3747REw%7CCgsIlYrDuQYQqJXecQ%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMzNzQ3UkV3EAE!2m1!1s0x0:0xd0a97dfe25cfb14c!3m1!1s2@1:CIHM0ogKEICAgIC3747REw%7CCgsIlYrDuQYQqJXecQ%7C?hl=en,-39.6423953,-72.331609,Espresso bar
ChIJrS5ukd8VFpYRw4-up0lzQyQ,Iglesia Misión Trumao,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNib01DTl9nRRAB!2m1!1s0x0:0x24437349a7ae8fc3!3m1!1s2@1:CIHM0ogKEICAgICboMCN_gE%7CCgsIkrz3tAYQ2LbUYQ%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNib01DTl9nRRAB!2m1!1s0x0:0x24437349a7ae8fc3!3m1!1s2@1:CIHM0ogKEICAgICboMCN_gE%7CCgsIkrz3tAYQ2LbUYQ%7C?hl=en,-40.3397331,-73.1812346,Church
ChIJsVxH6XPuFZYRc9IiMpk0O44,Edificio Guadalauquen,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzeU9lUlFREAE!2m1!1s0x0:0x8e3b34993222d273!3m1!1s2@1:CIHM0ogKEICAgID3yOeRQQ%7CCgwI1YzJuQYQuNf2kQI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzeU9lUlFREAE!2m1!1s0x0:0x8e3b34993222d273!3m1!1s2@1:CIHM0ogKEICAgID3yOeRQQ%7CCgwI1YzJuQYQuNf2kQI%7C?hl=en,-39.8191028,-73.2479688,Hotel
ChIJiQTnxmu_FpYRUTVXTCzRPjI,Posada Del Turista,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM5dDZIdTlRRRAB!2m1!1s0x0:0x323ed12c4c573551!3m1!1s2@1:CIHM0ogKEICAgIC9t6Hu9QE%7CCgsI-OuGtQYQ0ODfAQ%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUM5dDZIdTlRRRAB!2m1!1s0x0:0x323ed12c4c573551!3m1!1s2@1:CIHM0ogKEICAgIC9t6Hu9QE%7CCgsI-OuGtQYQ0ODfAQ%7C?hl=en,-40.2042778,-72.2637908,Restaurant
ChIJL1QmJ6IVFJYRgzyfHn2Rgy4,Botanica gourmet - tienda y café,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNHbElmWkRBEAE!2m1!1s0x0:0x2e83917d1e9f3c83!3m1!1s2@1:CIHM0ogKEICAgICGlIfZDA%7CCgwIiND_sQYQqOjj7gI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNHbElmWkRBEAE!2m1!1s0x0:0x2e83917d1e9f3c83!3m1!1s2@1:CIHM0ogKEICAgICGlIfZDA%7CCgwIiND_sQYQqOjj7gI%7C?hl=en,-39.6436445,-72.3304874,Grocery store
ChIJ0WlPuY6LE5YR3O4oyklhikw,Termas cofre,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURYal8zRWlRRRAB!2m1!1s0x0:0x4c8a6149ca28eedc!3m1!1s2@1:CIHM0ogKEICAgIDXj_3EiQE%7CCgsIv6qRuQYQ2ITweQ%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURYal8zRWlRRRAB!2m1!1s0x0:0x4c8a6149ca28eedc!3m1!1s2@1:CIHM0ogKEICAgIDXj_3EiQE%7CCgsIv6qRuQYQ2ITweQ%7C?hl=en,-39.5065888,-71.8907014,Resort hotel
ChIJLYh5LJS9FpYR2R72vcyMzgU,Cabañas Refugio Quiman - Lago Ranco,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM5NGEzeVpBEAE!2m1!1s0x0:0x5ce8cccbdf61ed9!3m1!1s2@1:CIHM0ogKEICAgIC94a3yZA%7CCgwI1dmhrwYQ8NOt2QE%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM5NGEzeVpBEAE!2m1!1s0x0:0x5ce8cccbdf61ed9!3m1!1s2@1:CIHM0ogKEICAgIC94a3yZA%7CCgwI1dmhrwYQ8NOt2QE%7C?hl=en,-40.1242719,-72.3102519,Holiday apartment rental
ChIJnRHxBUG5FZYRGiO9I5Mdgzk,"Cabañas, Café Restorant La Pozada",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzOEkyVWVREAE!2m1!1s0x0:0x39831d9323bd231a!3m1!1s2@1:CIHM0ogKEICAgID38I2UeQ%7CCgwIuqDIuQYQqO2huwM%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzOEkyVWVREAE!2m1!1s0x0:0x39831d9323bd231a!3m1!1s2@1:CIHM0ogKEICAgID38I2UeQ%7CCgwIuqDIuQYQqO2huwM%7C?hl=en,-39.662341,-72.9539411,Cottage
ChIJb7BzeGiLFpYRmZWv-r_7xHM,Molino Los Chilcos,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURIdWUydnNBRRAB!2m1!1s0x0:0x73c4fbbffaaf9599!3m1!1s2@1:CIHM0ogKEICAgIDHue2vsAE%7CCgwIjqCotwYQ6M_U0wI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURIdWUydnNBRRAB!2m1!1s0x0:0x73c4fbbffaaf9599!3m1!1s2@1:CIHM0ogKEICAgIDHue2vsAE%7CCgwIjqCotwYQ6M_U0wI%7C?hl=en,-40.2450444,-72.6909209,Museum
ChIJA9X8VxILFJYRnMF-wqWP6tw,Playa Bosque Hundido. Lago Pellaifa,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURuOTlYRElBEAE!2m1!1s0x0:0xdcea8fa5c27ec19c!3m1!1s2@1:CIHM0ogKEICAgIDn99XDIA%7CCgwI5ZukuAYQgIXouAI%7C?hl=en,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURuOTlYRElBEAE!2m1!1s0x0:0xdcea8fa5c27ec19c!3m1!1s2@1:CIHM0ogKEICAgIDn99XDIA%7CCgwI5ZukuAYQgIXouAI%7C?hl=en,-39.5987367,-71.977805,Swimming lake
